,code,decileMarch24,d_or_o
1330,E01010367,0,2
1331,E01028569,0,1
1332,E01019097,0,2
1333,E01025456,0,2
1334,E01029326,0,0
1336,E01026410,0,0
1337,E01002089,0,0
1338,E01001325,0,0
1339,E01007905,0,1
1341,E01002039,0,1
1342,E01034310,0,2
1343,E01014347,0,1
1344,E01010362,0,1
1345,E01021916,0,2
1346,E01006563,0,2
1347,E01013147,0,2
1348,E01003485,0,1
1349,E01003539,0,0
1350,E01032523,0,0
1351,E01016460,0,1
1352,E01033773,0,1
1355,E01010566,0,2
1356,E01033750,0,2
1357,E01015230,0,0
1358,E01005754,0,1
1359,E01024213,0,2
1361,E01015270,0,1
1362,E01020829,0,0
1363,E01018115,0,2
1364,E01020789,0,0
1365,E01029068,0,0
1366,E01030095,0,2
1367,E01009276,0,0
1368,E01027537,0,0
1369,E01008714,0,0
1370,E01015491,0,0
1371,E01016518,0,0
1372,E01000068,0,0
1373,E01010462,0,1
1374,E01034785,0,1
1375,E01010883,0,0
1376,E01003536,0,2
1377,E01020773,0,0
1378,E01026605,0,0
1380,E01008822,0,2
1381,E01020743,0,1
1382,E01010834,0,1
1384,E01007601,0,0
1385,E01004241,0,2
1386,E01020004,0,1
1387,E01010327,0,0
1389,E01003547,0,2
1390,E01003490,0,0
1391,E01012112,0,0
1392,E01034932,0,2
1393,E01008915,0,1
1394,E01020960,0,1
1396,E01008823,0,1
1398,E01014000,0,1
1399,E01001436,0,1
1400,E01013289,0,1
1401,E01028994,0,0
1402,E01030086,0,0
1403,E01007847,0,1
1404,E01020245,0,1
1405,E01003527,0,2
1406,E01008015,0,1
1407,E01029053,0,1
1408,E01013585,0,0
1409,E01012787,0,2
1413,E01001360,0,1
1414,E01015753,0,1
1415,E01020649,0,1
1416,E01009962,0,2
1417,E01011945,0,2
1418,E01012840,0,2
1419,E01008837,0,0
1420,E01008720,0,1
1421,E01020603,0,2
1422,E01012096,0,2
1423,E01001980,0,0
1425,E01011845,0,2
1426,E01001364,0,2
1427,E01030042,0,2
1428,E01003532,0,1
1429,E01024249,0,2
1430,E01008859,0,1
1431,E01017580,0,1
1432,E01033748,0,2
1433,E01028976,0,0
1435,E01015430,0,0
1436,E01001787,0,2
1437,E01019093,0,2
1438,E01008685,0,1
1439,E01003526,0,2
1440,E01026599,0,1
1441,E01013891,0,0
1442,E01026776,0,1
1443,E01014060,0,0
1444,E01000622,0,0
1445,E01009774,0,1
1446,E01010820,0,2
1448,E01004395,0,0
1449,E01019486,0,1
1450,E01016214,0,1
1454,E01026640,0,0
1456,E01019603,0,2
1457,E01027243,0,0
1458,E01012839,0,2
1459,E01035626,0,2
1460,E01013220,0,1
1461,E01012339,0,1
1463,E01008698,0,1
1465,E01020186,0,0
1466,E01020512,0,1
1467,E01010475,0,2
1468,E01009911,0,0
1470,E01021644,0,0
1471,E01026774,0,2
1472,E01018068,0,0
1473,E01009963,0,0
1475,E01027532,0,0
1476,E01011255,0,0
1477,E01018740,0,2
1478,E01007851,0,2
1479,E01017464,0,2
1480,E01010039,0,0
1481,E01029877,0,0
1485,E01033887,0,1
1487,E01026411,0,1
1488,E01020923,0,0
1489,E01002599,0,1
1490,E01020295,0,0
1491,E01015975,0,2
1493,E01019526,0,1
1494,E01024860,0,1
1495,E01010109,0,0
1496,E01012250,0,0
1497,E01002398,0,0
1498,E01030044,0,1
1499,E01014351,0,1
1500,E01021320,0,1
1501,E01031448,0,0
1502,E01026408,0,2
1503,E01028570,0,2
1505,E01009789,0,1
1506,E01010707,0,1
1508,E01020276,0,2
1509,E01034781,0,0
1510,E01022690,0,0
1511,E01026948,0,2
1512,E01009964,0,1
1514,E01019397,0,0
1515,E01035472,0,2
1516,E01005914,0,2
1517,E01011783,0,0
1518,E01018785,0,2
1519,E01008808,0,2
1521,E01013119,0,0
1522,E01012844,0,0
1523,E01027545,0,0
1524,E01035270,0,0
1526,E01009900,0,2
1527,E01035673,0,0
1528,E01011961,0,2
1529,E01006980,0,2
1530,E01024597,0,0
1531,E01020273,0,0
1532,E01033236,0,2
1533,E01029270,0,1
1534,E01011861,0,1
1535,E01013878,0,1
1536,E01000042,0,1
1537,E01033465,0,1
1538,E01019377,0,0
1539,E01009965,0,2
1540,E01020291,0,0
1541,E01018076,0,0
1543,E01030237,0,0
1544,E01029586,0,0
1545,E01003632,0,0
1546,E01013768,0,0
1547,E01025360,0,0
1548,E01027923,0,2
1549,E01013218,0,0
1550,E01012091,0,0
1552,E01013589,0,2
1553,E01024287,0,1
1554,E01027109,0,0
1555,E01035197,0,0
1556,E01003731,0,2
1557,E01000006,0,2
1558,E01024015,0,2
1559,E01009935,0,1
1560,E01024190,0,1
1561,E01020775,0,0
1563,E01029658,0,0
1564,E01021657,0,2
1565,E01029321,0,0
1566,E01002037,0,0
1567,E01008753,0,0
1568,E01006562,0,1
1569,E01008118,0,0
1570,E01012877,0,0
1571,E01000624,0,0
1572,E01003533,0,1
1573,E01002395,0,0
1574,E01011839,0,0
1576,E01003585,0,1
1577,E01031569,0,0
1578,E01010631,0,2
1579,E01000076,0,1
1580,E01002307,0,2
1582,E01020737,0,0
1583,E01003494,0,2
1584,E01026609,0,1
1585,E01010456,0,2
1586,E01003597,0,1
1587,E01031253,0,1
1588,E01019291,0,1
1589,E01011662,0,0
1590,E01009523,0,0
1591,E01010098,0,2
1592,E01010822,0,1
1593,E01012875,0,1
1594,E01010558,0,0
1595,E01034801,0,2
1597,E01008841,0,0
1598,E01019937,0,2
1599,E01002561,0,0
1600,E01008716,0,1
1603,E01012788,0,2
1604,E01025837,0,1
1605,E01018449,0,1
1606,E01009951,0,0
1607,E01013221,0,0
1608,E01031005,0,2
1609,E01033076,0,1
1610,E01015228,0,2
1611,E01031138,0,1
1612,E01019391,0,0
1613,E01010093,0,0
1616,E01019387,0,2
1617,E01011953,0,0
1618,E01013586,0,0
1619,E01029373,0,2
1620,E01010080,0,1
1621,E01031972,0,0
1622,E01025810,0,2
1623,E01011256,0,2
1624,E01002394,0,1
1625,E01003577,0,2
1627,E01020449,0,2
1628,E01019112,0,0
1629,E01006491,0,0
1630,E01030096,0,2
1632,E01032026,0,0
1634,E01014228,0,1
1635,E01003524,0,1
1636,E01008748,0,1
1637,E01020647,0,0
1638,E01019967,0,1
1639,E01011842,0,0
1640,E01013302,0,2
1644,E01027921,0,1
1645,E01010076,0,1
1646,E01008122,0,1
1647,E01011979,0,2
1649,E01009768,0,0
1650,E01011971,0,2
1651,E01000012,0,1
1652,E01003599,0,1
1653,E01013303,0,0
1654,E01007364,0,2
1655,E01013146,0,0
1657,E01017487,0,1
1658,E01032511,0,1
1659,E01007878,0,1
1661,E01011779,0,0
1662,E01020770,0,2
1664,E01019082,0,1
1665,E01024591,0,0
1666,E01019094,0,1
1669,E01033127,0,0
1670,E01001363,0,0
1671,E01012113,0,2
1672,E01020841,0,2
1673,E01015224,0,0
1674,E01027759,0,0
1675,E01006494,0,2
1676,E01019550,0,0
1677,E01002637,0,2
1678,E01013584,0,1
1679,E01032472,0,2
1681,E01008855,0,2
1682,E01009771,0,1
1683,E01033105,0,0
1685,E01027592,0,0
1686,E01016520,0,2
1687,E01011978,0,2
1689,E01034678,0,0
1692,E01019301,0,1
1693,E01001483,0,1
1694,E01010345,0,1
1695,E01028500,0,1
1696,E01000477,0,0
1697,E01018742,0,2
1698,E01018779,0,1
1699,E01003579,0,1
1702,E01002427,0,0
1703,E01001370,0,1
1705,E01003568,0,1
1707,E01007627,0,1
1709,E01009790,0,2
1710,E01001335,0,0
1712,E01029137,0,1
1715,E01013153,0,1
1716,E01029634,0,2
1717,E01027546,0,1
1718,E01030529,0,0
1719,E01021803,0,2
1721,E01021127,0,2
1723,E01019006,0,1
1724,E01012909,0,2
1725,E01019292,0,2
1726,E01003734,0,1
1727,E01007872,0,0
1728,E01019499,0,2
1729,E01008810,0,2
1731,E01017901,0,2
1732,E01029980,0,1
1733,E01022320,0,0
1734,E01012090,0,1
1735,E01020725,0,2
1737,E01007907,0,0
1738,E01027619,0,0
1739,E01009337,0,1
1740,E01021056,0,1
1741,E01024637,0,0
1744,E01020432,0,0
1745,E01003603,0,0
1746,E01030269,0,0
1748,E01026739,0,1
1750,E01026910,0,0
1751,E01006818,0,0
1753,E01008016,0,2
1755,E01013698,0,0
1757,E01017526,0,1
1758,E01005895,0,0
1759,E01021325,0,2
1760,E01005552,0,2
1761,E01031032,0,2
1763,E01001338,0,2
1764,E01002040,0,2
1765,E01033467,0,1
1767,E01026104,0,2
1768,E01020917,0,1
1770,E01010267,0,0
1771,E01026643,0,2
1773,E01029423,0,0
1774,E01006754,0,0
1775,E01001367,0,2
1776,E01025100,0,0
1777,E01007370,0,0
1778,E01024192,0,1
1779,E01034613,0,2
1781,E01011746,0,1
1783,E01002650,0,2
1784,E01010070,0,0
1785,E01013767,0,0
1786,E01012114,0,0
1787,E01028420,0,0
1788,E01026999,0,1
1789,E01010066,0,1
1790,E01021215,0,1
1792,E01003492,0,2
1793,E01007848,0,2
1794,E01010742,0,1
1795,E01007505,0,2
1797,E01012249,0,1
1798,E01010800,0,0
1799,E01012273,0,2
1801,E01031078,0,1
1802,E01008123,0,1
1804,E01011309,0,1
1805,E01019250,0,0
1806,E01008429,0,1
1807,E01010313,0,0
1809,E01029930,0,1
1811,E01020810,0,1
1812,E01009272,0,2
1813,E01007740,0,2
1814,E01027549,0,2
1815,E01003736,0,2
1816,E01013616,0,2
1817,E01007238,0,0
1818,E01008723,0,2
1819,E01025521,0,0
1820,E01019423,0,1
1821,E01009489,0,2
1822,E01008063,0,0
1824,E01013621,0,2
1825,E01011854,0,2
1826,E01027763,0,2
1827,E01013270,0,0
1828,E01033448,0,2
1829,E01028121,0,1
1832,E01020287,0,1
1833,E01008857,0,0
1834,E01030589,0,1
1835,E01009124,0,2
1837,E01035077,0,1
1838,E01012167,0,0
1841,E01022186,0,0
1843,E01008899,0,2
1844,E01019897,0,2
1845,E01030238,0,0
1846,E01000072,0,0
1847,E01000602,0,1
1849,E01020600,0,2
1850,E01033996,0,2
1853,E01010481,0,0
1854,E01035672,0,1
1855,E01019357,0,2
1856,E01020537,0,1
1857,E01008847,0,0
1858,E01019091,0,2
1859,E01034516,0,0
1860,E01035121,0,2
1862,E01024232,0,1
1864,E01010613,0,0
1865,E01010737,0,2
1866,E01002450,0,1
1868,E01013048,0,1
1869,E01005571,0,1
1871,E01027534,0,0
1873,E01029293,0,2
1875,E01027830,0,2
1876,E01021165,0,1
1877,E01010375,0,2
1880,E01027742,0,0
1881,E01027372,0,2
1882,E01011740,0,2
1884,E01009318,0,2
1885,E01013694,0,1
1886,E01007849,0,0
1887,E01024212,0,2
1888,E01012258,0,2
1889,E01003584,0,1
1890,E01015492,0,2
1892,E01033269,0,1
1893,E01018846,0,2
1894,E01002503,0,1
1897,E01002392,0,0
1898,E01009192,0,0
1902,E01021187,0,0
1904,E01003683,0,2
1905,E01009097,0,0
1906,E01034469,0,0
1907,E01027045,0,2
1908,E01025107,0,0
1909,E01002036,0,0
1910,E01007804,0,0
1912,E01001477,0,2
1913,E01019566,0,0
1914,E01009756,0,1
1916,E01007590,0,1
1918,E01019957,0,1
1919,E01032461,0,0
1920,E01021145,0,1
1921,E01010067,0,0
1922,E01017594,0,0
1923,E01024031,0,0
1924,E01003573,0,1
1925,E01009890,0,0
1926,E01020851,0,0
1927,E01003593,0,0
1929,E01001369,0,0
1930,E01007857,0,1
1932,E01020863,0,2
1934,E01024227,0,1
1938,E01005756,0,0
1939,E01011837,0,1
1941,E01021404,0,1
1942,E01026769,0,2
1943,E01009325,0,0
1945,E01006212,0,0
1946,E01008854,0,1
1948,E01003592,0,0
1949,E01010364,0,1
1950,E01015759,0,2
1952,E01011847,0,2
1953,E01021109,0,2
1954,E01034640,0,2
1956,E01009902,0,2
1957,E01009485,0,0
1959,E01026456,0,2
1961,E01006922,0,1
1965,E01019895,0,1
1966,E01009783,0,1
1967,E01009780,0,2
1968,E01033146,0,0
1969,E01020278,0,2
1970,E01020700,0,2
1971,E01008467,0,0
1972,E01022271,0,2
1973,E01018848,0,2
1974,E01002399,0,2
1975,E01026451,0,0
1976,E01030057,0,1
1979,E01015256,0,2
1981,E01021233,0,1
1982,E01016458,0,1
1983,E01015803,0,1
1984,E01024867,0,2
1987,E01021300,0,2
1988,E01007946,0,0
1989,E01001297,0,0
1990,E01016473,0,0
1991,E01020768,0,2
1994,E01019148,0,0
1995,E01015489,0,1
1998,E01021348,0,2
1999,E01015227,0,0
2001,E01018108,0,1
2002,E01012170,0,1
2003,E01028800,0,2
2004,E01002487,0,2
2006,E01020398,0,2
2007,E01015225,0,2
2008,E01034018,0,1
2010,E01006216,0,1
2011,E01008601,0,1
2012,E01003735,0,1
2015,E01024346,0,2
2019,E01024209,0,2
2020,E01021016,0,0
2022,E01013297,0,0
2023,E01014352,0,0
2024,E01008848,0,1
2028,E01010628,0,1
2030,E01026595,0,1
2031,E01018765,0,2
2032,E01010743,0,1
2033,E01006493,0,1
2035,E01030259,0,2
2036,E01007886,0,1
2037,E01010440,0,0
2038,E01002586,0,2
2042,E01019151,0,0
2043,E01014515,0,2
2046,E01008539,0,2
2047,E01010616,0,0
2048,E01010044,0,2
2049,E01030134,0,0
2050,E01019552,0,1
2051,E01007539,0,2
2052,E01035031,0,2
2053,E01011620,0,1
2055,E01002636,0,0
2056,E01011963,0,0
2058,E01020147,0,0
2059,E01017597,0,1
2062,E01014033,0,0
2064,E01013219,0,2
2066,E01002308,0,1
2067,E01034429,0,0
2068,E01019106,0,1
2071,E01028184,0,0
2072,E01007540,0,1
2073,E01025670,0,2
2075,E01007544,0,1
2076,E01009786,0,0
2077,E01031956,0,2
2078,E01009784,0,0
2079,E01011621,0,1
2081,E01008861,0,0
2082,E01008227,0,2
2084,E01033161,0,1
2086,E01000043,0,2
2088,E01030198,0,0
2089,E01033817,0,2
2090,E01033277,0,2
2091,E01009488,0,0
2092,E01011856,0,2
2093,E01017527,0,1
2094,E01032351,0,1
2095,E01007547,0,2
2096,E01008569,0,0
2097,E01024570,0,0
2099,E01015728,0,2
2100,E01027178,0,2
2102,E01007982,0,2
2103,E01002491,0,0
2104,E01025814,0,2
2105,E01003685,0,2
2108,E01021185,0,0
2110,E01010609,0,1
2111,E01016476,0,0
2112,E01019527,0,1
2114,E01002424,0,2
2115,E01019511,0,2
2116,E01010077,0,0
2117,E01026282,0,1
2120,E01026594,0,1
2121,E01009491,0,1
2123,E01012900,0,2
2124,E01032198,0,0
2127,E01019310,0,1
2128,E01015226,0,0
2130,E01025154,0,2
2133,E01009883,0,0
2134,E01029660,0,1
2135,E01002587,0,0
2136,E01029632,0,0
2137,E01008401,0,1
2139,E01028093,0,1
2140,E01002306,0,1
2141,E01026781,0,0
2143,E01015774,0,0
2145,E01007090,0,0
2146,E01002486,0,0
2149,E01011866,0,2
2150,E01008694,0,0
2152,E01028921,0,0
2153,E01017074,0,1
2154,E01027980,0,0
2155,E01010474,0,1
2156,E01019389,0,1
2157,E01000071,0,0
2158,E01011252,0,1
2159,E01027125,0,2
2160,E01002393,0,1
2161,E01012786,0,1
2162,E01024204,0,0
2163,E01007273,0,1
2164,E01010015,0,2
2165,E01022054,0,1
2166,E01001340,0,1
2169,E01006983,0,1
2170,E01002638,0,0
2171,E01007029,0,0
2172,E01018958,0,2
2173,E01029262,0,1
2174,E01010068,0,0
2176,E01007871,0,2
2177,E01026591,0,1
2178,E01023168,0,1
2181,E01029313,0,2
2182,E01020742,0,0
2183,E01009539,0,2
2184,E01000066,0,1
2187,E01021492,0,1
2188,E01000064,0,2
2190,E01030041,0,0
2191,E01035471,0,2
2192,E01012837,0,1
2193,E01011840,0,2
2196,E01030234,0,1
2197,E01026374,0,1
2199,E01018955,0,1
2200,E01008743,0,1
2201,E01012849,0,2
2202,E01020507,0,1
2203,E01010101,0,0
2204,E01026773,0,2
2205,E01008628,0,1
2206,E01033198,0,0
2207,E01008059,0,0
2208,E01008858,0,0
2209,E01033649,0,0
2213,E01000471,0,1
2214,E01007913,0,0
2215,E01020571,0,2
2217,E01021264,0,0
2218,E01009995,0,2
2219,E01034647,0,2
2221,E01010617,0,1
2222,E01018778,0,1
2231,E01010734,0,0
2234,E01019036,0,0
2235,E01008403,0,1
2236,E01027108,0,2
2237,E01029535,0,0
2238,E01019115,0,1
2239,E01010297,0,2
2240,E01002075,0,2
2241,E01027585,0,0
2242,E01026623,0,1
2243,E01030241,0,0
2244,E01007595,0,1
2245,E01018552,0,2
2248,E01034376,0,0
2249,E01002555,0,2
2251,E01026458,0,2
2252,E01008863,0,1
2253,E01033480,0,1
2254,E01020510,0,2
2255,E01029619,0,2
2259,E01029926,0,1
2260,E01019813,0,2
2261,E01015546,0,0
2262,E01007809,0,0
2264,E01029315,0,1
2265,E01013909,0,0
2266,E01007874,0,1
2267,E01010041,0,1
2269,E01034931,0,0
2270,E01009849,0,0
2271,E01007700,0,0
2272,E01008842,0,1
2273,E01029902,0,2
2274,E01015264,0,1
2277,E01007203,0,1
2278,E01009959,0,0
2280,E01002661,0,2
2281,E01001298,0,2
2283,E01021907,0,0
2284,E01013149,0,2
2286,E01002079,0,1
2287,E01019126,0,1
2288,E01026023,0,1
2291,E01013029,0,0
2292,E01019529,0,2
2294,E01008060,0,2
2298,E01014841,0,0
2299,E01007869,0,1
2304,E01007812,0,2
2307,E01030097,0,2
2308,E01015805,0,1
2310,E01025982,0,2
2311,E01019568,0,2
2312,E01034674,0,2
2313,E01012328,0,2
2314,E01020648,0,2
2315,E01035468,0,0
2317,E01023093,0,2
2318,E01033470,0,1
2320,E01026909,0,1
2322,E01028092,0,2
2323,E01021694,0,1
2324,E01007628,0,2
2325,E01027244,0,1
2328,E01035026,0,2
2329,E01020044,0,1
2331,E01026653,0,2
2332,E01012638,0,2
2333,E01029854,0,0
2337,E01031187,0,0
2338,E01006005,0,2
2340,E01010611,0,0
2342,E01029097,0,2
2343,E01000069,0,2
2344,E01002541,0,2
2345,E01007949,0,2
2346,E01018474,0,2
2347,E01002501,0,0
2350,E01010826,0,0
2351,E01008813,0,2
2352,E01033899,0,2
2353,E01034611,0,2
2355,E01011846,0,2
2356,E01008699,0,1
2357,E01014530,0,0
2367,E01007947,0,0
2368,E01030047,0,0
2373,E01031137,0,1
2375,E01031152,0,2
2376,E01032462,0,2
2378,E01020674,0,2
2382,E01027528,0,1
2383,E01019956,0,1
2384,E01007506,0,2
2385,E01001213,0,0
2386,E01004292,0,0
2387,E01007549,0,0
2388,E01021057,0,1
2391,E01000044,0,1
2393,E01010043,0,0
2394,E01022441,0,2
2396,E01021323,0,0
2402,E01026207,0,1
2403,E01009957,0,1
2404,E01020739,0,2
2405,E01017562,0,2
2406,E01007746,0,2
2407,E01007575,0,2
2409,E01010833,0,0
2417,E01019432,0,1
2419,E01018017,0,2
2420,E01017588,0,2
2421,E01010629,0,1
2422,E01008061,0,2
2423,E01007941,0,2
2424,E01018452,0,0
2425,E01025783,0,0
2426,E01007974,0,1
2427,E01007836,0,2
2428,E01034478,0,2
2430,E01005892,0,2
2432,E01002625,0,2
2435,E01019572,0,2
2436,E01007807,0,0
2437,E01008853,0,1
2438,E01008226,0,1
2439,E01011781,0,0
2440,E01026678,0,2
2441,E01010608,0,2
2442,E01001557,0,0
2443,E01012075,0,0
2446,E01015217,0,1
2450,E01007942,0,2
2451,E01020672,0,1
2452,E01009271,0,1
2453,E01029099,0,0
2455,E01010069,0,1
2456,E01007124,0,0
2457,E01026589,0,1
2459,E01020776,0,1
2460,E01024366,0,1
2465,E01008056,0,0
2466,E01008774,0,0
2468,E01019138,0,1
2472,E01020675,0,0
2475,E01023990,0,0
2477,E01026493,0,1
2481,E01033471,0,2
2484,E01015980,0,1
2485,E01012889,0,2
2486,E01014771,0,0
2487,E01012083,0,0
2488,E01026441,0,1
2492,E01015265,0,1
2494,E01021232,0,1
2495,E01011980,0,2
2500,E01002634,0,0
2502,E01031151,0,0
2505,E01028064,0,2
2508,E01008232,0,0
2510,E01026782,0,0
2512,E01007903,0,2
2513,E01008745,0,0
2514,E01002635,0,2
2516,E01020244,0,0
2517,E01008775,0,1
2518,E01019567,0,2
2519,E01026741,0,0
2520,E01009876,0,1
2521,E01032586,0,0
2522,E01030150,0,1
2523,E01019809,0,1
2527,E01011858,0,2
2528,E01010797,0,2
2530,E01018782,0,0
2531,E01019565,0,1
2532,E01012016,0,1
2533,E01015977,0,1
2534,E01015949,0,2
2535,E01008629,0,0
2539,E01009960,0,2
2540,E01024214,0,1
2541,E01029929,0,0
2544,E01012911,0,1
2545,E01010666,0,0
2546,E01029637,0,0
2547,E01026534,0,1
2548,E01007541,0,2
2549,E01019111,0,0
2551,E01002454,0,1
2552,E01024578,0,1
2553,E01019549,0,1
2555,E01029052,0,1
2556,E01010730,0,2
2557,E01020605,0,2
2561,E01024216,0,2
2567,E01007629,0,2
2570,E01002076,0,2
2571,E01015236,0,1
2573,E01019640,0,1
2574,E01008819,0,2
2575,E01020639,0,0
2578,E01019306,0,2
2579,E01006767,0,0
2580,E01019101,0,1
2581,E01029767,0,1
2585,E01030220,0,1
2589,E01031440,0,2
2591,E01032831,0,0
2592,E01008672,0,1
2594,E01009875,0,2
2596,E01020069,0,2
2599,E01021311,0,2
2600,E01010798,0,1
2602,E01009268,0,2
2603,E01031088,0,2
2604,E01019953,0,0
2605,E01029711,0,1
2607,E01029981,0,0
2611,E01035473,0,1
2612,E01011622,0,0
2613,E01020746,0,1
2614,E01011851,0,2
2617,E01009411,0,0
2619,E01008062,0,0
2620,E01019074,0,2
2621,E01013493,0,0
2623,E01018845,0,0
2625,E01015760,0,1
2627,E01008092,0,0
2628,E01028720,0,1
2629,E01012824,0,1
2630,E01002508,0,1
2632,E01020756,0,1
2633,E01011809,0,2
2634,E01007948,0,1
2635,E01010925,0,0
2640,E01032346,0,2
2641,E01019005,0,2
2643,E01030275,0,1
2645,E01001486,0,0
2646,E01012149,0,0
2650,E01021017,0,2
2652,E01012060,0,2
2653,E01030569,0,2
2657,E01010805,0,0
2661,E01009269,0,2
2663,E01034515,0,2
2664,E01006448,0,2
2668,E01034612,0,0
2672,E01008612,0,1
2673,E01017566,0,0
2678,E01013210,0,2
2679,E01020663,0,0
2680,E01025336,0,1
2682,E01021741,0,2
2685,E01018957,0,2
2686,E01031328,0,1
2688,E01001219,0,1
2691,E01020758,0,0
2693,E01003729,0,1
2694,E01013167,0,1
2695,E01014496,0,2
2696,E01030273,0,2
2697,E01019317,0,0
2698,E01009899,0,0
2700,E01029633,0,1
2702,E01030242,0,1
2703,E01033772,0,1
2704,E01011844,0,1
2705,E01002426,0,2
2706,E01002447,0,0
2708,E01009351,0,1
2709,E01013138,0,0
2710,E01020817,0,1
2711,E01007914,0,0
2712,E01029307,0,2
2713,E01007742,0,2
2714,E01005555,0,1
2716,E01001296,0,1
2717,E01031992,0,0
2719,E01015243,0,1
2721,E01028931,0,0
2722,E01029346,0,2
2723,E01008579,0,1
2724,E01019313,0,1
2725,E01008733,0,0
2726,E01031165,0,1
2727,E01012907,0,2
2730,E01001214,0,0
2731,E01020856,0,1
2732,E01010709,0,2
2735,E01007543,0,2
2739,E01008610,0,0
2741,E01029928,0,0
2743,E01032743,0,0
2744,E01027240,0,1
2746,E01003684,0,0
2747,E01009540,0,2
2749,E01012785,0,2
2750,E01014842,0,0
2752,E01019830,0,0
2758,E01002502,0,2
2759,E01015963,0,2
2761,E01029404,0,2
2765,E01021866,0,0
2766,E01026501,0,2
2767,E01032064,0,1
2773,E01011806,0,0
2774,E01026728,0,2
2777,E01009884,0,0
2778,E01007352,0,2
2781,E01008846,0,2
2783,E01019066,0,2
2788,E01007850,0,1
2791,E01008821,0,2
2798,E01014360,0,0
2801,E01002560,0,0
2804,E01010811,0,2
2805,E01008054,0,2
2806,E01010583,0,1
2807,E01020655,0,0
2808,E01024503,0,0
2809,E01027531,0,2
2810,E01025375,0,1
2811,E01033900,0,1
2812,E01008690,0,2
2816,E01009955,0,0
2817,E01002449,0,0
2821,E01012789,0,2
2822,E01010607,0,0
2823,E01010606,0,1
2824,E01011838,0,1
2825,E01020840,0,2
2827,E01015030,0,2
2829,E01029572,0,0
2831,E01009787,0,1
2832,E01026381,0,0
2834,E01010458,0,2
2838,E01020819,0,1
2841,E01033837,0,0
2842,E01007376,0,2
2843,E01017569,0,0
2845,E01021206,0,2
2849,E01012088,0,1
2851,E01019954,0,0
2854,E01032471,0,2
2856,E01009871,0,2
2857,E01009590,0,2
2859,E01024869,0,0
2860,E01009349,0,0
2863,E01015094,0,0
2865,E01001080,0,0
2866,E01007368,0,1
2867,E01034517,0,2
2868,E01022253,0,1
2872,E01013136,0,2
2877,E01009882,0,0
2879,E01009892,0,0
2880,E01008057,0,0
2881,E01019199,0,1
2885,E01023164,0,0
2886,E01011741,0,0
2887,E01035272,0,0
2888,E01007611,0,2
2891,E01032072,0,0
2897,E01022993,0,2
2898,E01035464,0,0
2901,E01017593,0,2
2902,E01029397,0,0
2904,E01026593,0,2
2906,E01016156,0,2
2907,E01035273,0,1
2913,E01002397,0,1
2914,E01014739,0,0
2915,E01020274,0,2
2917,E01010817,0,0
2918,E01009326,0,1
2920,E01008892,0,1
2921,E01009886,0,2
